country_code,country_name,state_code,state_name,municipality_code,municipality_name
BR,Brasil,41,Paraná,4124202,Santo Antônio do Caiuá
BR,Brasil,41,Paraná,4124301,Santo Antônio do Paraíso
BR,Brasil,41,Paraná,4124400,Santo Antônio do Sudoeste
BR,Brasil,41,Paraná,4124509,Santo Inácio
BR,Brasil,41,Paraná,4124608,São Carlos do Ivaí
BR,Brasil,41,Paraná,4124707,São Jerônimo da Serra
BR,Brasil,41,Paraná,4124806,São João
BR,Brasil,41,Paraná,4124905,São João do Caiuá
BR,Brasil,41,Paraná,4125001,São João do Ivaí
BR,Brasil,41,Paraná,4125100,São João do Triunfo
BR,Brasil,41,Paraná,4125209,São Jorge d'Oeste
BR,Brasil,41,Paraná,4125555,São Manoel do Paraná
BR,Brasil,41,Paraná,4125308,São Jorge do Ivaí
BR,Brasil,41,Paraná,4125357,São Jorge do Patrocínio
BR,Brasil,41,Paraná,4125407,São José da Boa Vista
BR,Brasil,41,Paraná,4125456,São José das Palmeiras
BR,Brasil,41,Paraná,4125506,São José dos Pinhais
BR,Brasil,41,Paraná,4125605,São Mateus do Sul
BR,Brasil,41,Paraná,4125704,São Miguel do Iguaçu
BR,Brasil,41,Paraná,4125753,São Pedro do Iguaçu
BR,Brasil,41,Paraná,4125803,São Pedro do Ivaí
BR,Brasil,41,Paraná,4125902,São Pedro do Paraná
BR,Brasil,41,Paraná,4126009,São Sebastião da Amoreira
BR,Brasil,41,Paraná,4126108,São Tomé
BR,Brasil,41,Paraná,4126207,Sapopema
BR,Brasil,41,Paraná,4126256,Sarandi
BR,Brasil,41,Paraná,4126272,Saudade do Iguaçu
BR,Brasil,41,Paraná,4126678,Tamarana
BR,Brasil,41,Paraná,4126306,Sengés
BR,Brasil,41,Paraná,4126355,Serranópolis do Iguaçu
BR,Brasil,41,Paraná,4126405,Sertaneja
BR,Brasil,41,Paraná,4126504,Sertanópolis
BR,Brasil,41,Paraná,4126603,Siqueira Campos
BR,Brasil,41,Paraná,4126652,Sulina
BR,Brasil,41,Paraná,4126801,Tapejara
BR,Brasil,41,Paraná,4126900,Tapira
BR,Brasil,41,Paraná,4127007,Teixeira Soares
BR,Brasil,41,Paraná,4127106,Telêmaco Borba
BR,Brasil,41,Paraná,4127205,Terra Boa
BR,Brasil,41,Paraná,4127304,Terra Rica
BR,Brasil,41,Paraná,4127403,Terra Roxa
BR,Brasil,41,Paraná,4127502,Tibagi
BR,Brasil,41,Paraná,4127601,Tijucas do Sul
BR,Brasil,41,Paraná,4127700,Toledo
BR,Brasil,41,Paraná,4127809,Tomazina
BR,Brasil,41,Paraná,4127858,Três Barras do Paraná
BR,Brasil,41,Paraná,4127882,Tunas do Paraná
BR,Brasil,41,Paraná,4127908,Tuneiras do Oeste
BR,Brasil,41,Paraná,4127957,Tupãssi
BR,Brasil,41,Paraná,4127965,Turvo
BR,Brasil,41,Paraná,4128005,Ubiratã
BR,Brasil,41,Paraná,4128104,Umuarama
BR,Brasil,41,Paraná,4128203,União da Vitória
BR,Brasil,41,Paraná,4128302,Uniflor
BR,Brasil,41,Paraná,4128401,Uraí
BR,Brasil,41,Paraná,4128500,Wenceslau Braz
BR,Brasil,41,Paraná,4128658,Virmond
BR,Brasil,41,Paraná,4128534,Ventania
BR,Brasil,41,Paraná,4128559,Vera Cruz do Oeste
BR,Brasil,41,Paraná,4128609,Verê
BR,Brasil,41,Paraná,4128625,Alto Paraíso
BR,Brasil,41,Paraná,4128633,Doutor Ulysses
BR,Brasil,41,Paraná,4128807,Xambrê
BR,Brasil,42,Santa Catarina,4200051,Abdon Batista
BR,Brasil,42,Santa Catarina,4200101,Abelardo Luz
BR,Brasil,42,Santa Catarina,4200200,Agrolândia
BR,Brasil,42,Santa Catarina,4200309,Agronômica
BR,Brasil,42,Santa Catarina,4200408,Água Doce
BR,Brasil,42,Santa Catarina,4200507,Águas de Chapecó
BR,Brasil,42,Santa Catarina,4200556,Águas Frias
BR,Brasil,42,Santa Catarina,4200606,Águas Mornas
BR,Brasil,42,Santa Catarina,4200705,Alfredo Wagner
BR,Brasil,42,Santa Catarina,4200754,Alto Bela Vista
BR,Brasil,42,Santa Catarina,4200804,Anchieta
BR,Brasil,42,Santa Catarina,4200903,Angelina
BR,Brasil,42,Santa Catarina,4201000,Anita Garibaldi
BR,Brasil,42,Santa Catarina,4201109,Anitápolis
BR,Brasil,42,Santa Catarina,4201604,Arroio Trinta
BR,Brasil,42,Santa Catarina,4201208,Antônio Carlos
BR,Brasil,42,Santa Catarina,4201257,Apiúna
BR,Brasil,42,Santa Catarina,4201273,Arabutã
BR,Brasil,42,Santa Catarina,4201307,Araquari
BR,Brasil,42,Santa Catarina,4201406,Araranguá
BR,Brasil,42,Santa Catarina,4201505,Armazém
BR,Brasil,42,Santa Catarina,4201653,Arvoredo
BR,Brasil,42,Santa Catarina,4201703,Ascurra
BR,Brasil,42,Santa Catarina,4201802,Atalanta
BR,Brasil,42,Santa Catarina,4201901,Aurora
BR,Brasil,42,Santa Catarina,4201950,Balneário Arroio do Silva
BR,Brasil,42,Santa Catarina,4202008,Balneário Camboriú
BR,Brasil,42,Santa Catarina,4202081,Bandeirante
BR,Brasil,42,Santa Catarina,4202099,Barra Bonita
BR,Brasil,42,Santa Catarina,4202107,Barra Velha
BR,Brasil,42,Santa Catarina,4202131,Bela Vista do Toldo
BR,Brasil,42,Santa Catarina,4202156,Belmonte
BR,Brasil,42,Santa Catarina,4202206,Benedito Novo
BR,Brasil,42,Santa Catarina,4202305,Biguaçu
BR,Brasil,42,Santa Catarina,4202404,Blumenau
BR,Brasil,42,Santa Catarina,4202438,Bocaina do Sul
BR,Brasil,42,Santa Catarina,4202453,Bombinhas
BR,Brasil,42,Santa Catarina,4202503,Bom Jardim da Serra
BR,Brasil,42,Santa Catarina,4202537,Bom Jesus
BR,Brasil,42,Santa Catarina,4202578,Bom Jesus do Oeste
BR,Brasil,42,Santa Catarina,4202602,Bom Retiro
BR,Brasil,42,Santa Catarina,4202701,Botuverá
BR,Brasil,42,Santa Catarina,4202800,Braço do Norte
BR,Brasil,42,Santa Catarina,4202859,Braço do Trombudo
BR,Brasil,42,Santa Catarina,4202875,Brunópolis
BR,Brasil,42,Santa Catarina,4202909,Brusque
BR,Brasil,42,Santa Catarina,4203006,Caçador
BR,Brasil,42,Santa Catarina,4203105,Caibi
BR,Brasil,42,Santa Catarina,4203154,Calmon
BR,Brasil,42,Santa Catarina,4203204,Camboriú
BR,Brasil,42,Santa Catarina,4203253,Capão Alto
BR,Brasil,42,Santa Catarina,4203303,Campo Alegre
BR,Brasil,42,Santa Catarina,4203402,Campo Belo do Sul
BR,Brasil,42,Santa Catarina,4203501,Campo Erê
BR,Brasil,42,Santa Catarina,4203600,Campos Novos
BR,Brasil,42,Santa Catarina,4203709,Canelinha
BR,Brasil,42,Santa Catarina,4203808,Canoinhas
BR,Brasil,42,Santa Catarina,4203907,Capinzal
BR,Brasil,42,Santa Catarina,4203956,Capivari de Baixo
BR,Brasil,42,Santa Catarina,4204004,Catanduvas
BR,Brasil,42,Santa Catarina,4204103,Caxambu do Sul
BR,Brasil,42,Santa Catarina,4204152,Celso Ramos
BR,Brasil,42,Santa Catarina,4204178,Cerro Negro
BR,Brasil,42,Santa Catarina,4204194,Chapadão do Lageado
BR,Brasil,42,Santa Catarina,4204202,Chapecó
BR,Brasil,42,Santa Catarina,4204251,Cocal do Sul
BR,Brasil,42,Santa Catarina,4204301,Concórdia
BR,Brasil,42,Santa Catarina,4204350,Cordilheira Alta
BR,Brasil,42,Santa Catarina,4204400,Coronel Freitas
BR,Brasil,42,Santa Catarina,4204459,Coronel Martins
BR,Brasil,42,Santa Catarina,4204509,Corupá
BR,Brasil,42,Santa Catarina,4204558,Correia Pinto
BR,Brasil,42,Santa Catarina,4204608,Criciúma
BR,Brasil,42,Santa Catarina,4204707,Cunha Porã
BR,Brasil,42,Santa Catarina,4204756,Cunhataí
BR,Brasil,42,Santa Catarina,4204806,Curitibanos
BR,Brasil,42,Santa Catarina,4205506,Fraiburgo
BR,Brasil,42,Santa Catarina,4204905,Descanso
BR,Brasil,42,Santa Catarina,4205001,Dionísio Cerqueira
BR,Brasil,42,Santa Catarina,4205100,Dona Emma
BR,Brasil,42,Santa Catarina,4205159,Doutor Pedrinho
BR,Brasil,42,Santa Catarina,4205175,Entre Rios
BR,Brasil,42,Santa Catarina,4205209,Erval Velho
BR,Brasil,42,Santa Catarina,4205308,Faxinal dos Guedes
BR,Brasil,42,Santa Catarina,4205357,Flor do Sertão
BR,Brasil,42,Santa Catarina,4205407,Florianópolis
BR,Brasil,42,Santa Catarina,4205431,Formosa do Sul
BR,Brasil,42,Santa Catarina,4205456,Forquilhinha
BR,Brasil,42,Santa Catarina,4205555,Frei Rogério
BR,Brasil,42,Santa Catarina,4205605,Galvão
BR,Brasil,42,Santa Catarina,4205704,Garopaba
BR,Brasil,42,Santa Catarina,4205803,Garuva
BR,Brasil,42,Santa Catarina,4205902,Gaspar
BR,Brasil,42,Santa Catarina,4206603,Guarujá do Sul
BR,Brasil,42,Santa Catarina,4206009,Governador Celso Ramos
BR,Brasil,42,Santa Catarina,4206108,Grão-Pará
BR,Brasil,42,Santa Catarina,4206207,Gravatal
BR,Brasil,42,Santa Catarina,4206306,Guabiruba
BR,Brasil,42,Santa Catarina,4206405,Guaraciaba
BR,Brasil,42,Santa Catarina,4206504,Guaramirim
BR,Brasil,42,Santa Catarina,4206652,Guatambú
BR,Brasil,42,Santa Catarina,4206702,Herval d'Oeste
BR,Brasil,42,Santa Catarina,4206751,Ibiam
BR,Brasil,42,Santa Catarina,4206801,Ibicaré
BR,Brasil,42,Santa Catarina,4207684,Ipuaçu
BR,Brasil,42,Santa Catarina,4206900,Ibirama
BR,Brasil,42,Santa Catarina,4207007,Içara
BR,Brasil,42,Santa Catarina,4207106,Ilhota
BR,Brasil,42,Santa Catarina,4207205,Imaruí
BR,Brasil,42,Santa Catarina,4207304,Imbituba
BR,Brasil,42,Santa Catarina,4207403,Imbuia
BR,Brasil,42,Santa Catarina,4207502,Indaial
BR,Brasil,42,Santa Catarina,4207577,Iomerê
BR,Brasil,42,Santa Catarina,4207601,Ipira
BR,Brasil,42,Santa Catarina,4207650,Iporã do Oeste
BR,Brasil,42,Santa Catarina,4207700,Ipumirim
BR,Brasil,42,Santa Catarina,4207759,Iraceminha
BR,Brasil,42,Santa Catarina,4207809,Irani
BR,Brasil,42,Santa Catarina,4207858,Irati
BR,Brasil,42,Santa Catarina,4207908,Irineópolis
BR,Brasil,42,Santa Catarina,4208906,Jaraguá do Sul
BR,Brasil,42,Santa Catarina,4208005,Itá
BR,Brasil,42,Santa Catarina,4208104,Itaiópolis
BR,Brasil,42,Santa Catarina,4208203,Itajaí
BR,Brasil,42,Santa Catarina,4208302,Itapema
BR,Brasil,42,Santa Catarina,4208401,Itapiranga
BR,Brasil,42,Santa Catarina,4208955,Jardinópolis
BR,Brasil,42,Santa Catarina,4208450,Itapoá
BR,Brasil,42,Santa Catarina,4208500,Ituporanga
BR,Brasil,42,Santa Catarina,4208609,Jaborá
BR,Brasil,42,Santa Catarina,4208708,Jacinto Machado
BR,Brasil,42,Santa Catarina,4208807,Jaguaruna
BR,Brasil,42,Santa Catarina,4209003,Joaçaba
BR,Brasil,42,Santa Catarina,4209102,Joinville
BR,Brasil,42,Santa Catarina,4209151,José Boiteux
BR,Brasil,42,Santa Catarina,4209177,Jupiá
BR,Brasil,42,Santa Catarina,4209201,Lacerdópolis
BR,Brasil,42,Santa Catarina,4209300,Lages
BR,Brasil,42,Santa Catarina,4209805,Leoberto Leal
BR,Brasil,42,Santa Catarina,4209409,Laguna
BR,Brasil,42,Santa Catarina,4209458,Lajeado Grande
BR,Brasil,42,Santa Catarina,4209508,Laurentino
BR,Brasil,42,Santa Catarina,4209607,Lauro Müller
BR,Brasil,42,Santa Catarina,4209706,Lebon Régis
BR,Brasil,42,Santa Catarina,4209854,Lindóia do Sul
BR,Brasil,42,Santa Catarina,4209904,Lontras
BR,Brasil,42,Santa Catarina,4210001,Luiz Alves
BR,Brasil,42,Santa Catarina,4210035,Luzerna
BR,Brasil,42,Santa Catarina,4210050,Macieira
BR,Brasil,42,Santa Catarina,4210100,Mafra
BR,Brasil,42,Santa Catarina,4210209,Major Gercino
BR,Brasil,42,Santa Catarina,4210308,Major Vieira
BR,Brasil,42,Santa Catarina,4210407,Maracajá
BR,Brasil,42,Santa Catarina,4210506,Maravilha
BR,Brasil,42,Santa Catarina,4210555,Marema
BR,Brasil,42,Santa Catarina,4210704,Matos Costa
BR,Brasil,42,Santa Catarina,4210803,Meleiro
BR,Brasil,42,Santa Catarina,4210852,Mirim Doce
BR,Brasil,42,Santa Catarina,4210902,Modelo
BR,Brasil,42,Santa Catarina,4211009,Mondaí
BR,Brasil,42,Santa Catarina,4211900,Palhoça
BR,Brasil,42,Santa Catarina,4211058,Monte Carlo
BR,Brasil,42,Santa Catarina,4211108,Monte Castelo
BR,Brasil,42,Santa Catarina,4211207,Morro da Fumaça
BR,Brasil,42,Santa Catarina,4211256,Morro Grande
BR,Brasil,42,Santa Catarina,4211306,Navegantes
BR,Brasil,42,Santa Catarina,4211405,Nova Erechim
BR,Brasil,42,Santa Catarina,4211454,Nova Itaberaba
BR,Brasil,42,Santa Catarina,4211504,Nova Trento
BR,Brasil,42,Santa Catarina,4211603,Nova Veneza
BR,Brasil,42,Santa Catarina,4211652,Novo Horizonte
BR,Brasil,42,Santa Catarina,4211702,Orleans
BR,Brasil,42,Santa Catarina,4211751,Otacílio Costa
BR,Brasil,42,Santa Catarina,4211801,Ouro
BR,Brasil,42,Santa Catarina,4211850,Ouro Verde
BR,Brasil,42,Santa Catarina,4211876,Paial
BR,Brasil,42,Santa Catarina,4211892,Painel
BR,Brasil,42,Santa Catarina,4212007,Palma Sola
BR,Brasil,42,Santa Catarina,4212056,Palmeira
BR,Brasil,42,Santa Catarina,4212106,Palmitos
BR,Brasil,42,Santa Catarina,4212205,Papanduva
BR,Brasil,42,Santa Catarina,4212239,Paraíso
BR,Brasil,42,Santa Catarina,4212254,Passo de Torres
BR,Brasil,42,Santa Catarina,4212270,Passos Maia
BR,Brasil,42,Santa Catarina,4212304,Paulo Lopes
BR,Brasil,42,Santa Catarina,4212403,Pedras Grandes
BR,Brasil,42,Santa Catarina,4212502,Penha
BR,Brasil,42,Santa Catarina,4212601,Peritiba
BR,Brasil,42,Santa Catarina,4212650,Pescaria Brava
BR,Brasil,42,Santa Catarina,4212700,Petrolândia
BR,Brasil,42,Santa Catarina,4212809,Balneário Piçarras
BR,Brasil,42,Santa Catarina,4212908,Pinhalzinho
BR,Brasil,42,Santa Catarina,4213005,Pinheiro Preto
BR,Brasil,42,Santa Catarina,4213104,Piratuba
BR,Brasil,42,Santa Catarina,4213153,Planalto Alegre
BR,Brasil,42,Santa Catarina,4213203,Pomerode
BR,Brasil,42,Santa Catarina,4213302,Ponte Alta
BR,Brasil,42,Santa Catarina,4213351,Ponte Alta do Norte
BR,Brasil,42,Santa Catarina,4213401,Ponte Serrada
BR,Brasil,42,Santa Catarina,4213500,Porto Belo
BR,Brasil,42,Santa Catarina,4214508,Rio do Campo
BR,Brasil,42,Santa Catarina,4213609,Porto União
BR,Brasil,42,Santa Catarina,4213708,Pouso Redondo
BR,Brasil,42,Santa Catarina,4213807,Praia Grande
BR,Brasil,42,Santa Catarina,4213906,Presidente Castello Branco
BR,Brasil,42,Santa Catarina,4214003,Presidente Getúlio
BR,Brasil,42,Santa Catarina,4217808,Taió
BR,Brasil,42,Santa Catarina,4214102,Presidente Nereu
BR,Brasil,42,Santa Catarina,4214151,Princesa
BR,Brasil,42,Santa Catarina,4214201,Quilombo
BR,Brasil,42,Santa Catarina,4214300,Rancho Queimado
BR,Brasil,42,Santa Catarina,4214409,Rio das Antas
BR,Brasil,42,Santa Catarina,4214607,Rio do Oeste
BR,Brasil,42,Santa Catarina,4214706,Rio dos Cedros
BR,Brasil,42,Santa Catarina,4214805,Rio do Sul
BR,Brasil,42,Santa Catarina,4214904,Rio Fortuna
BR,Brasil,42,Santa Catarina,4215000,Rio Negrinho
BR,Brasil,42,Santa Catarina,4215059,Rio Rufino
BR,Brasil,42,Santa Catarina,4215075,Riqueza
BR,Brasil,42,Santa Catarina,4215109,Rodeio
BR,Brasil,42,Santa Catarina,4215208,Romelândia
BR,Brasil,42,Santa Catarina,4217907,Tangará
BR,Brasil,42,Santa Catarina,4215307,Salete
BR,Brasil,42,Santa Catarina,4215356,Saltinho
BR,Brasil,42,Santa Catarina,4215406,Salto Veloso
BR,Brasil,42,Santa Catarina,4215455,Sangão
BR,Brasil,42,Santa Catarina,4215505,Santa Cecília
BR,Brasil,42,Santa Catarina,4215554,Santa Helena
BR,Brasil,42,Santa Catarina,4215604,Santa Rosa de Lima
BR,Brasil,42,Santa Catarina,4215653,Santa Rosa do Sul
BR,Brasil,42,Santa Catarina,4215679,Santa Terezinha
BR,Brasil,42,Santa Catarina,4215687,Santa Terezinha do Progresso
BR,Brasil,42,Santa Catarina,4215695,Santiago do Sul
BR,Brasil,42,Santa Catarina,4215703,Santo Amaro da Imperatriz
BR,Brasil,42,Santa Catarina,4215752,São Bernardino
BR,Brasil,42,Santa Catarina,4215802,São Bento do Sul
BR,Brasil,42,Santa Catarina,4215901,São Bonifácio
BR,Brasil,42,Santa Catarina,4216008,São Carlos
BR,Brasil,42,Santa Catarina,4216057,São Cristóvão do Sul
BR,Brasil,42,Santa Catarina,4216107,São Domingos
BR,Brasil,42,Santa Catarina,4216206,São Francisco do Sul
BR,Brasil,42,Santa Catarina,4216255,São João do Oeste
BR,Brasil,42,Santa Catarina,4216305,São João Batista
BR,Brasil,42,Santa Catarina,4216354,São João do Itaperiú
BR,Brasil,42,Santa Catarina,4216404,São João do Sul
BR,Brasil,42,Santa Catarina,4216503,São Joaquim
BR,Brasil,42,Santa Catarina,4216602,São José
BR,Brasil,42,Santa Catarina,4216701,São José do Cedro
BR,Brasil,42,Santa Catarina,4216800,São José do Cerrito
BR,Brasil,42,Santa Catarina,4216909,São Lourenço do Oeste
BR,Brasil,42,Santa Catarina,4217006,São Ludgero
BR,Brasil,42,Santa Catarina,4217956,Tigrinhos
BR,Brasil,42,Santa Catarina,4217105,São Martinho
BR,Brasil,42,Santa Catarina,4217154,São Miguel da Boa Vista
BR,Brasil,42,Santa Catarina,4217204,São Miguel do Oeste
BR,Brasil,42,Santa Catarina,4217253,São Pedro de Alcântara
BR,Brasil,42,Santa Catarina,4217303,Saudades
BR,Brasil,42,Santa Catarina,4217402,Schroeder
BR,Brasil,42,Santa Catarina,4217501,Seara
BR,Brasil,42,Santa Catarina,4217550,Serra Alta
BR,Brasil,42,Santa Catarina,4217600,Siderópolis
BR,Brasil,42,Santa Catarina,4217709,Sombrio
BR,Brasil,42,Santa Catarina,4217758,Sul Brasil
BR,Brasil,42,Santa Catarina,4218004,Tijucas
BR,Brasil,42,Santa Catarina,4218103,Timbé do Sul
BR,Brasil,42,Santa Catarina,4218202,Timbó
BR,Brasil,42,Santa Catarina,4218251,Timbó Grande
BR,Brasil,42,Santa Catarina,4218301,Três Barras
BR,Brasil,42,Santa Catarina,4219309,Videira
BR,Brasil,42,Santa Catarina,4218350,Treviso
BR,Brasil,42,Santa Catarina,4218400,Treze de Maio
BR,Brasil,42,Santa Catarina,4218509,Treze Tílias
BR,Brasil,42,Santa Catarina,4218608,Trombudo Central
BR,Brasil,42,Santa Catarina,4218707,Tubarão
BR,Brasil,43,Rio Grande do Sul,4301651,Barão
BR,Brasil,42,Santa Catarina,4218756,Tunápolis
BR,Brasil,42,Santa Catarina,4218806,Turvo
BR,Brasil,42,Santa Catarina,4218855,União do Oeste
BR,Brasil,42,Santa Catarina,4218905,Urubici
BR,Brasil,42,Santa Catarina,4218954,Urupema
BR,Brasil,42,Santa Catarina,4219002,Urussanga
BR,Brasil,42,Santa Catarina,4219101,Vargeão
BR,Brasil,42,Santa Catarina,4219150,Vargem
BR,Brasil,42,Santa Catarina,4219176,Vargem Bonita
BR,Brasil,42,Santa Catarina,4219200,Vidal Ramos
BR,Brasil,42,Santa Catarina,4219358,Vitor Meireles
BR,Brasil,42,Santa Catarina,4219408,Witmarsum
BR,Brasil,42,Santa Catarina,4219507,Xanxerê
BR,Brasil,42,Santa Catarina,4219606,Xavantina
BR,Brasil,42,Santa Catarina,4219705,Xaxim
BR,Brasil,42,Santa Catarina,4219853,Zortéa
BR,Brasil,42,Santa Catarina,4220000,Balneário Rincão
BR,Brasil,43,Rio Grande do Sul,4300034,Aceguá
BR,Brasil,43,Rio Grande do Sul,4300059,Água Santa
BR,Brasil,43,Rio Grande do Sul,4300109,Agudo
BR,Brasil,43,Rio Grande do Sul,4300208,Ajuricaba
BR,Brasil,43,Rio Grande do Sul,4300307,Alecrim
BR,Brasil,43,Rio Grande do Sul,4300406,Alegrete
BR,Brasil,43,Rio Grande do Sul,4300455,Alegria
BR,Brasil,43,Rio Grande do Sul,4300471,Almirante Tamandaré do Sul
BR,Brasil,43,Rio Grande do Sul,4300505,Alpestre
BR,Brasil,43,Rio Grande do Sul,4301925,Barra do Rio Azul
BR,Brasil,43,Rio Grande do Sul,4300554,Alto Alegre
BR,Brasil,43,Rio Grande do Sul,4300570,Alto Feliz
BR,Brasil,43,Rio Grande do Sul,4300604,Alvorada
BR,Brasil,43,Rio Grande do Sul,4300638,Amaral Ferrador
BR,Brasil,43,Rio Grande do Sul,4300646,Ametista do Sul
BR,Brasil,43,Rio Grande do Sul,4300661,André da Rocha
BR,Brasil,43,Rio Grande do Sul,4300703,Anta Gorda
BR,Brasil,43,Rio Grande do Sul,4300802,Antônio Prado
BR,Brasil,43,Rio Grande do Sul,4300851,Arambaré
BR,Brasil,43,Rio Grande do Sul,4300877,Araricá
BR,Brasil,43,Rio Grande do Sul,4300901,Aratiba
BR,Brasil,43,Rio Grande do Sul,4301958,Barra Funda
BR,Brasil,43,Rio Grande do Sul,4301008,Arroio do Meio
BR,Brasil,43,Rio Grande do Sul,4301057,Arroio do Sal
BR,Brasil,43,Rio Grande do Sul,4301073,Arroio do Padre
BR,Brasil,43,Rio Grande do Sul,4301107,Arroio dos Ratos
BR,Brasil,43,Rio Grande do Sul,4301206,Arroio do Tigre
BR,Brasil,43,Rio Grande do Sul,4302006,Barros Cassal
BR,Brasil,43,Rio Grande do Sul,4301305,Arroio Grande
BR,Brasil,43,Rio Grande do Sul,4301404,Arvorezinha
BR,Brasil,43,Rio Grande do Sul,4301503,Augusto Pestana
BR,Brasil,43,Rio Grande do Sul,4301552,Áurea
BR,Brasil,43,Rio Grande do Sul,4301602,Bagé
BR,Brasil,43,Rio Grande do Sul,4301636,Balneário Pinhal
BR,Brasil,43,Rio Grande do Sul,4301701,Barão de Cotegipe
BR,Brasil,43,Rio Grande do Sul,4301750,Barão do Triunfo
BR,Brasil,43,Rio Grande do Sul,4301800,Barracão
BR,Brasil,43,Rio Grande do Sul,4301859,Barra do Guarita
BR,Brasil,43,Rio Grande do Sul,4301875,Barra do Quaraí
BR,Brasil,43,Rio Grande do Sul,4301909,Barra do Ribeiro
BR,Brasil,43,Rio Grande do Sul,4302055,Benjamin Constant do Sul
BR,Brasil,43,Rio Grande do Sul,4302105,Bento Gonçalves
BR,Brasil,43,Rio Grande do Sul,4302154,Boa Vista das Missões
BR,Brasil,43,Rio Grande do Sul,4302204,Boa Vista do Buricá
BR,Brasil,43,Rio Grande do Sul,4302220,Boa Vista do Cadeado
BR,Brasil,43,Rio Grande do Sul,4306320,Derrubadas
BR,Brasil,43,Rio Grande do Sul,4302238,Boa Vista do Incra
BR,Brasil,43,Rio Grande do Sul,4302253,Boa Vista do Sul
BR,Brasil,43,Rio Grande do Sul,4302303,Bom Jesus
BR,Brasil,43,Rio Grande do Sul,4302352,Bom Princípio
BR,Brasil,43,Rio Grande do Sul,4302378,Bom Progresso
BR,Brasil,43,Rio Grande do Sul,4302402,Bom Retiro do Sul
BR,Brasil,43,Rio Grande do Sul,4302709,Butiá
BR,Brasil,43,Rio Grande do Sul,4302808,Caçapava do Sul
BR,Brasil,43,Rio Grande do Sul,4302907,Cacequi
BR,Brasil,43,Rio Grande do Sul,4302451,Boqueirão do Leão
BR,Brasil,43,Rio Grande do Sul,4302501,Bossoroca
BR,Brasil,43,Rio Grande do Sul,4302584,Bozano
BR,Brasil,43,Rio Grande do Sul,4302600,Braga
BR,Brasil,43,Rio Grande do Sul,4302659,Brochier
BR,Brasil,43,Rio Grande do Sul,4303202,Cacique Doble
BR,Brasil,43,Rio Grande do Sul,4303301,Caibaté
BR,Brasil,43,Rio Grande do Sul,4303400,Caiçara
BR,Brasil,43,Rio Grande do Sul,4303509,Camaquã
BR,Brasil,43,Rio Grande do Sul,4322327,Turuçu
BR,Brasil,43,Rio Grande do Sul,4303558,Camargo
BR,Brasil,43,Rio Grande do Sul,4303608,Cambará do Sul
BR,Brasil,43,Rio Grande do Sul,4303673,Campestre da Serra
BR,Brasil,43,Rio Grande do Sul,4303707,Campina das Missões
BR,Brasil,43,Rio Grande do Sul,4303806,Campinas do Sul
BR,Brasil,43,Rio Grande do Sul,4304002,Campo Novo
BR,Brasil,43,Rio Grande do Sul,4304101,Campos Borges
BR,Brasil,43,Rio Grande do Sul,4304200,Candelária
BR,Brasil,43,Rio Grande do Sul,4304309,Cândido Godói
BR,Brasil,43,Rio Grande do Sul,4304358,Candiota
BR,Brasil,43,Rio Grande do Sul,4304663,Capão do Leão
BR,Brasil,43,Rio Grande do Sul,4304408,Canela
BR,Brasil,43,Rio Grande do Sul,4304507,Canguçu
BR,Brasil,43,Rio Grande do Sul,4304606,Canoas
BR,Brasil,43,Rio Grande do Sul,4304614,Canudos do Vale
BR,Brasil,43,Rio Grande do Sul,4304622,Capão Bonito do Sul
BR,Brasil,43,Rio Grande do Sul,4304630,Capão da Canoa
BR,Brasil,43,Rio Grande do Sul,4304655,Capão do Cipó
BR,Brasil,43,Rio Grande do Sul,4304671,Capivari do Sul
BR,Brasil,43,Rio Grande do Sul,4304689,Capela de Santana
BR,Brasil,43,Rio Grande do Sul,4304697,Capitão
BR,Brasil,43,Rio Grande do Sul,4304705,Carazinho
BR,Brasil,43,Rio Grande do Sul,4304713,Caraá
BR,Brasil,43,Rio Grande do Sul,4304804,Carlos Barbosa
BR,Brasil,43,Rio Grande do Sul,4304853,Carlos Gomes
BR,Brasil,43,Rio Grande do Sul,4304903,Casca
BR,Brasil,43,Rio Grande do Sul,4304952,Caseiros
BR,Brasil,43,Rio Grande do Sul,4305009,Catuípe
BR,Brasil,43,Rio Grande do Sul,4305108,Caxias do Sul
BR,Brasil,43,Rio Grande do Sul,4305116,Centenário
BR,Brasil,43,Rio Grande do Sul,4305124,Cerrito
BR,Brasil,43,Rio Grande do Sul,4305132,Cerro Branco
BR,Brasil,43,Rio Grande do Sul,4305157,Cerro Grande
BR,Brasil,43,Rio Grande do Sul,4305173,Cerro Grande do Sul
BR,Brasil,43,Rio Grande do Sul,4305439,Chuí
BR,Brasil,43,Rio Grande do Sul,4305207,Cerro Largo
BR,Brasil,43,Rio Grande do Sul,4305306,Chapada
BR,Brasil,43,Rio Grande do Sul,4305355,Charqueadas
BR,Brasil,43,Rio Grande do Sul,4305371,Charrua
BR,Brasil,43,Rio Grande do Sul,4305405,Chiapetta
BR,Brasil,43,Rio Grande do Sul,4305447,Chuvisca
BR,Brasil,43,Rio Grande do Sul,4305454,Cidreira
BR,Brasil,43,Rio Grande do Sul,4305504,Ciríaco
BR,Brasil,43,Rio Grande do Sul,4305587,Colinas
BR,Brasil,43,Rio Grande do Sul,4305603,Colorado
BR,Brasil,43,Rio Grande do Sul,4305702,Condor
